,uri,acousticness,valence,danceability,energy,key,instrumentalness,liveness,loudness,speechiness,tempo,duration,h/s
546,spotify:track:4ZrbWwFHHjPoe7cfUBJ9WQ,0.331,0.696,0.598,0.531,7,1.51e-06,0.0938,-7.484,0.0954,70.469,168000,h
547,spotify:track:0ifSeVGUr7py5GggttDhXw,0.0476,0.962,0.811,0.879,9,1.91e-06,0.109,-3.724,0.0514,134.064,188754,h
548,spotify:track:5YbgcwHjQhdT1BYQ4rxWlD,0.881,0.771,0.681,0.163,11,7.62e-05,0.0688,-22.597,0.165,69.283,292400,h
549,spotify:track:24fXShNbufmThxBTWWPfO1,0.0462,0.168,0.544,0.847,2,0.0,0.336,-4.794,0.0385,97.974,184133,h
550,spotify:track:6W99yGcIH43jskdRA7idD3,0.401,0.98,0.896,0.704,10,0.132,0.0884,-12.148,0.0402,128.685,243696,h
551,spotify:track:3O0FuEfTpt3Zn6J3pXrXVO,0.0209,0.379,0.466,0.801,1,0.0,0.241,-5.175,0.0354,103.197,267413,h
552,spotify:track:4er8NyQ8cFnZ2b643Tjc44,0.00361,0.814,0.491,0.87,9,0.126,0.184,-5.99,0.0308,124.444,224800,h
553,spotify:track:4L8gG0XMQzKJfmygtHV5qZ,0.0166,0.623,0.642,0.855,11,0.193,0.27,-3.194,0.0913,136.062,165905,h
554,spotify:track:7KdF7Zac5eC9jutk9Qret4,0.0126,0.535,0.548,0.632,2,4.95e-06,0.0769,-5.569,0.145,113.682,245800,h
555,spotify:track:5olYKlNYCELRBQzxQ6Tr1V,0.18,0.91,0.525,0.686,5,2.66e-06,0.274,-8.879,0.0325,193.667,150126,h
556,spotify:track:04MNyOQZDvLsW2gjAm9q2L,0.0392,0.603,0.654,0.791,11,0.0,0.321,-6.243,0.048,133.042,199526,h
557,spotify:track:0KpfYajJVVGgQ32Dby7e9i,0.217,0.768,0.675,0.885,1,0.0,0.086,-4.432,0.0436,97.03,216667,h
558,spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.0642,0.872,0.893,0.745,11,0.0,0.0943,-3.105,0.0571,101.018,223413,h
559,spotify:track:1iRlSxYYKp4T7TAgqt5jT4,0.00828,0.432,0.693,0.754,4,0.0198,0.445,-7.57,0.0309,123.98,229920,h
560,spotify:track:0Me1AKVY2wzxOKLMiaAtNy,0.0231,0.937,0.689,0.887,11,0.0,0.275,-4.27,0.0424,142.014,205027,h
561,spotify:track:2Foc5Q5nqNiosCNqttzHof,0.0426,0.862,0.794,0.811,6,1.07e-06,0.101,-8.966,0.038,116.047,248413,h
562,spotify:track:3cQzrjkL2UaGLX1abHxaIz,0.0733,0.545,0.638,0.85,9,0.0122,0.0867,-4.251,0.0524,100.015,229227,h
563,spotify:track:3v8PlUFGQQDBIk1J86waCo,0.0838,0.85,0.742,0.844,2,0.0,0.418,-6.441,0.111,113.371,188240,h
564,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,0.431,0.51,0.484,0.731,1,0.0,0.151,-6.694,0.0379,101.654,204280,h
565,spotify:track:1bxa0TPdBMHPeZFHe0adCw,0.0842,0.8,0.618,0.837,9,0.0,0.344,-5.574,0.115,168.114,174800,h
566,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.0417,0.754,0.801,0.795,1,0.000113,0.0717,-5.115,0.0504,79.028,163253,h
567,spotify:track:1hy6Dic0L5SU1XqjhYY1TR,0.0499,0.842,0.556,0.929,7,1.7e-06,0.0931,-3.659,0.037,137.996,188893,h
568,spotify:track:2kiJ5lZQZusgWwpqA7z2i1,0.00892,0.669,0.613,0.923,0,0.0,0.149,-5.234,0.0691,96.043,166920,h
569,spotify:track:7w4Tbkbx081vRJa8ol56Qf,0.416,0.811,0.461,0.936,4,0.000135,0.136,-6.824,0.104,172.43,249333,h
570,spotify:track:6fWMEDCURTkeP9bPYvzcJe,0.0104,0.764,0.532,0.831,9,0.000183,0.0801,-4.359,0.0456,93.948,159407,h
571,spotify:track:6pyex9B1kBoRIuabBAc4m8,0.314,0.895,0.635,0.672,10,5.03e-06,0.0688,-6.788,0.0637,166.903,155333,h
572,spotify:track:5zsvG3RApT8qMVl7673FqF,0.0763,0.324,0.466,0.634,6,0.0,0.0678,-5.3,0.0289,128.992,194240,h
573,spotify:track:4Sqc0kPuZpfI0T2TZBu8JT,0.0271,0.696,0.676,0.824,0,0.0152,0.363,-5.752,0.0449,122.221,187733,h
574,spotify:track:6nzhhT57iQYrbqumru9NNP,0.448,0.946,0.559,0.752,8,0.00061,0.0907,-10.046,0.0581,187.712,179973,h
575,spotify:track:58E5eiErWFE5oU9eSCa5ZA,0.793,0.92,0.899,0.79,4,0.155,0.111,-3.651,0.104,107.985,166667,h
576,spotify:track:3pf96IFggfQuT6Gafqx2rt,0.0876,0.803,0.647,0.868,0,0.124,0.129,-6.427,0.105,121.822,242240,h
577,spotify:track:4MFCXniy7I8tj0GXtf3wgC,0.00205,0.529,0.638,0.924,7,0.000173,0.149,-3.887,0.0359,111.995,263787,h
578,spotify:track:0BbA7S30mOQB94e4IBnqCt,0.652,0.84,0.516,0.684,8,0.0,0.685,-5.659,0.0797,161.167,131160,h
579,spotify:track:7BXToqZFtclAj6mshYWena,0.134,0.845,0.636,0.881,2,0.00952,0.074,-5.376,0.0758,118.237,133467,h
580,spotify:track:44AXd3UVaaVYsSQqBpnYO2,0.0525,0.503,0.673,0.901,2,0.000535,0.0736,-2.379,0.0348,100.002,194093,h
581,spotify:track:66S14BkJDxgkYxLl5DCqOz,0.151,0.807,0.851,0.551,4,0.0,0.0827,-5.177,0.0396,131.922,219467,h
582,spotify:track:1Q8reqCOXg2yqNr47HGo9X,5.12e-06,0.859,0.323,0.847,11,0.0208,0.25,-4.716,0.0348,173.914,98400,h
583,spotify:track:3CSpzkoL1XgDBZ1q9aDCUV,0.0736,0.833,0.696,0.943,4,0.0,0.653,-2.962,0.0431,129.003,194867,h
584,spotify:track:6TMzuNLw1ZPgBqPKmnnObm,0.299,0.638,0.706,0.777,10,0.0,0.298,-4.591,0.0567,126.008,203204,h
585,spotify:track:0FXJkC3XA6UOyvti331jQw,0.0211,0.899,0.936,0.414,9,0.453,0.11,-8.942,0.0791,107.438,152880,h
586,spotify:track:6i9uagZQiliNoEW8Jp10dX,0.000178,0.72,0.516,0.805,5,0.00135,0.413,-8.017,0.0311,136.67,223813,h
587,spotify:track:20CNpCKq1oTdvekXaboyeq,0.00126,0.514,0.526,0.763,0,6.75e-05,0.359,-12.663,0.0341,136.205,215160,h
588,spotify:track:6WP4WTHzaPTCk1QrbRLhgL,0.0288,0.69,0.594,0.83,10,0.0215,0.261,-5.727,0.0632,117.973,203527,h
589,spotify:track:5Q7cE6wGHMehLFo2ppkk5D,0.00402,0.834,0.445,0.872,6,0.00909,0.047,-6.294,0.0602,162.407,208360,h
590,spotify:track:397fm8R9ws5tpHQhV4XSOT,0.833,0.595,0.861,0.36,0,0.000516,0.68,-8.234,0.0775,120.987,185455,h
591,spotify:track:2qONptRzQM0D3BGOgAsapI,0.00209,0.971,0.818,0.688,0,0.0541,0.282,-7.083,0.0379,122.983,259507,h
592,spotify:track:36phXHOKx8rO7CMp2vNX4x,0.0026,0.324,0.617,0.759,0,0.0,0.419,-6.785,0.0678,122.924,218773,h
593,spotify:track:2Rkfv2emuT4A1QU6dJmf5V,0.00227,0.932,0.464,0.895,0,0.00394,0.13,-7.683,0.031,91.905,238293,h
594,spotify:track:1bCmvezFg5MRcENzCGG1Cy,0.0491,0.586,0.511,0.815,7,0.0,0.0826,-3.14,0.144,154.514,215307,h
595,spotify:track:2DX0WG5OGLQLaXb41Cq1IA,0.0346,0.793,0.704,0.631,9,0.0,0.159,-12.299,0.0398,123.286,295667,h
596,spotify:track:1SZN00cfG8T8UxDmJeqjuv,0.0668,0.778,0.607,0.924,7,0.0,0.117,-5.684,0.0703,134.975,198827,h
597,spotify:track:52MW2hwNmLa0KdsZZk8360,0.0273,0.967,0.629,0.905,5,0.199,0.0644,-4.745,0.0378,122.448,212960,h
598,spotify:track:4HRa9ZWcmZ8JD7UySPu0wT,0.00183,0.79,0.611,0.948,1,0.0995,0.0969,-3.751,0.0753,133.004,174920,h
599,spotify:track:5p9XWUdvbUzmPCukOmwoU3,0.225,0.664,0.587,0.767,0,0.0,0.112,-5.713,0.0449,100.38,201707,h
600,spotify:track:1WEIYjmuAvmtqehGrekY65,0.000563,0.643,0.596,0.832,11,0.000161,0.259,-4.203,0.0292,120.005,229343,h
601,spotify:track:7sVxvaLH9Bx9YZyBjdRpdQ,0.656,0.962,0.55,0.868,3,0.0,0.136,-5.472,0.0361,158.563,148627,h
602,spotify:track:5XMjXjwCkJVmk0AHm7z8IV,0.0171,0.861,0.58,0.981,8,1.07e-05,0.386,-2.603,0.06,134.007,195667,h
603,spotify:track:4GAI8BxeMgrvhZNEU59UfR,0.757,0.97,0.757,0.647,2,3.08e-06,0.0972,-10.264,0.0299,122.771,169627,h
604,spotify:track:1r7rNbAcw17mhrap3ofjSb,0.0079,0.516,0.507,0.599,0,0.0,0.0909,-7.074,0.0934,89.932,177778,h
605,spotify:track:1YyHm1dSJ2JBK0QK769Z82,0.2,0.818,0.621,0.915,1,0.00332,0.0964,-5.224,0.0411,130.013,221722,h
606,spotify:track:7pQAq14Z73YUFMtxCyt0bG,0.118,0.955,0.426,0.76,0,0.0,0.325,-4.082,0.0414,171.838,131213,h
607,spotify:track:4gTwPFGhIIlYtlo59jbVUB,0.028,0.518,0.646,0.85,7,7.21e-05,0.281,-5.145,0.043,116.999,165720,h
608,spotify:track:3E7HFO84HdWVJXzqKE82xO,0.013,0.96,0.7,0.903,1,0.0,0.194,-5.811,0.097,159.95,201418,h
609,spotify:track:6pxWv6GV35VGmcPf5dh6CH,0.13,0.728,0.699,0.641,2,0.000218,0.0601,-7.564,0.0289,120.745,187213,h
610,spotify:track:1gStng1TuTLt0SaISWL14r,0.415,0.342,0.405,0.728,7,0.0,0.0777,-4.76,0.0433,188.701,205093,h
611,spotify:track:0gzqZ9d1jIKo9psEIthwXe,0.0154,0.389,0.536,0.928,11,0.00134,0.2,-6.492,0.0589,136.258,248400,h
612,spotify:track:7zkDEBSxkcBVsStS4qBFpK,0.0349,0.305,0.635,0.786,0,0.00767,0.497,-6.46,0.0377,97.54,241547,h
613,spotify:track:1FHNctV68GUNLgXclG2DtR,0.0528,0.871,0.639,0.845,10,0.0,0.336,-3.333,0.0372,119.485,233373,h
614,spotify:track:5yNEdBlZMxpcVtGKz5NFk5,0.00277,0.54,0.673,0.71,8,0.0,0.55,-6.744,0.0324,110.017,173613,h
615,spotify:track:4YUlGNZfYA6EUE5KDsGqpC,0.0674,0.761,0.639,0.923,7,0.0,0.0879,-5.708,0.032,97.874,175347,h
616,spotify:track:4fCHoHmwmX8LgAp6A1GULJ,0.0607,0.622,0.574,0.887,11,2.41e-06,0.334,-6.172,0.0565,136.057,229244,h
617,spotify:track:3XIEWK1V9n25PS9Vb6axj5,0.0846,0.809,0.704,0.867,2,0.0,0.206,-5.808,0.0315,131.467,188133,h
618,spotify:track:4ofwffwvvnbSkrMSCKQDaC,0.286,0.754,0.672,0.735,5,0.0,0.242,-4.733,0.0457,115.741,201287,h
619,spotify:track:45s88Xopo6KvHc0PQ05aGg,0.14,0.716,0.299,0.787,0,0.0,0.292,-7.93,0.069,94.798,198867,h
620,spotify:track:2fTsFCKRFQ5M0igJgabnLA,0.0294,0.668,0.636,0.831,5,3.85e-06,0.272,-3.945,0.182,175.015,223053,h
621,spotify:track:3eKkMH08IN5qbjp8wv6cV8,0.611,0.873,0.639,0.875,10,1.18e-05,0.204,-8.231,0.0413,93.242,143229,h
622,spotify:track:5WSdMcWTKRdN1QYVJHJWxz,0.00392,0.906,0.657,0.913,11,0.00149,0.466,-4.984,0.0528,108.036,254620,h
623,spotify:track:4jKojTEsrJtUU5rNp3gbGQ,0.519,0.806,0.435,0.652,0,0.0,0.129,-8.495,0.0404,108.097,273933,h
624,spotify:track:3zdI8HDPKoMsCRkmpQTblk,0.0131,0.37,0.363,0.893,11,0.0,0.0825,-4.81,0.0584,93.041,172893,h
625,spotify:track:5CPayysVhU2BlNXw2kG59L,0.0338,0.875,0.674,0.84,1,0.000441,0.0941,-3.879,0.0746,150.011,227800,h
626,spotify:track:76EeScTnI2sCjDY0SfEoSb,0.0283,0.488,0.421,0.831,4,0.0,0.464,-5.128,0.107,134.027,175907,h
627,spotify:track:7sXxvOVFtMr31xj0kX9BFV,0.0841,0.935,0.593,0.752,8,0.00308,0.197,-6.617,0.0313,172.087,129907,h
628,spotify:track:0mIPUewslxddIZHnWuPnMD,0.0276,0.921,0.639,0.72,6,0.0,0.113,-4.253,0.0284,131.797,198320,h
629,spotify:track:5RKZ9zCtLjBLTea7qkSFqr,0.534,0.961,0.519,0.772,0,1.21e-05,0.271,-6.784,0.0331,79.618,166907,h
630,spotify:track:2pA4ip3VIEVcIa3qE02oAX,0.00694,0.555,0.568,0.578,6,0.000353,0.099,-5.589,0.0404,139.951,174693,h
631,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,0.207,0.867,0.709,0.824,1,0.000307,0.0888,-8.824,0.0453,118.814,291293,h
632,spotify:track:2DFi8rwHcVkTTgu7PULhtI,0.0641,0.578,0.596,0.897,10,5.24e-05,0.0628,-2.94,0.0462,118.0,206394,h
633,spotify:track:4YwbSZaYeYja8Umyt222Qf,0.0261,0.763,0.62,0.936,7,0.0,0.0679,-4.593,0.0308,97.527,175747,h
634,spotify:track:6fYjH3nS3NRxBRmIXsbDtX,0.024,0.335,0.62,0.655,4,4.19e-05,0.301,-8.525,0.0455,109.987,203107,h
635,spotify:track:1Jj6MF0xDOMA3Ut2Z368Bx,0.576,0.324,0.724,0.436,0,1.19e-06,0.0908,-9.321,0.0282,130.439,243067,h
636,spotify:track:0GO8y8jQk1PkHzS31d699N,0.00847,0.371,0.56,0.936,3,0.0,0.161,-5.835,0.0439,112.96,218013,h
637,spotify:track:7sapKrjDij2fpDVj0GxP66,0.0596,0.544,0.706,0.713,0,0.0,0.132,-5.512,0.0301,102.037,257133,h
638,spotify:track:6TfWHHxBSPhfszuwEuNdwX,0.018,0.674,0.7,0.817,0,0.000881,0.101,-6.011,0.0391,138.164,279027,h
639,spotify:track:5xTtaWoae3wi06K5WfVUUH,0.0561,0.943,0.648,0.785,7,0.0,0.148,-5.414,0.165,160.02,219200,h
640,spotify:track:2MLHyLy5z5l5YRp7momlgw,0.00719,0.661,0.654,0.81,4,0.00251,0.165,-6.26,0.0288,114.623,200307,h
641,spotify:track:1Qrdlkgg9I4J7r3P4kZNwr,0.052,0.593,0.552,0.552,11,0.0,0.046,-9.736,0.0364,208.571,269760,h
642,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,0.431,0.51,0.484,0.731,1,0.0,0.151,-6.694,0.0379,101.654,204280,h
643,spotify:track:1eq1wUnLVLg4pdEfx9kajC,0.138,0.507,0.73,0.77,8,0.0,0.0473,-5.114,0.0298,104.948,228093,h
644,spotify:track:5wrGviDHdJ2MYgDRow14cu,0.00224,0.546,0.487,0.724,0,1.03e-05,0.213,-5.905,0.0289,102.03,225560,h
645,spotify:track:5ChkMS8OtdzJeqyybCc9R5,0.0236,0.847,0.92,0.654,11,0.0158,0.0359,-3.051,0.0401,117.046,293827,h
646,spotify:track:1kcfGBb6kSrGqNIMW7rAlB,0.122,0.701,0.903,0.532,7,0.0345,0.176,-7.188,0.0593,96.991,217587,h
647,spotify:track:0ikz6tENMONtK6qGkOrU3c,0.272,0.9,0.62,0.574,0,0.0,0.0607,-11.893,0.0421,81.548,231333,h
648,spotify:track:6golelYKuy85o3u0cxIxFK,0.0127,0.525,0.547,0.635,2,5.01e-06,0.0585,-5.569,0.137,113.678,245293,h
649,spotify:track:6e40mgJiCid5HRAGrbpGA6,0.216,0.484,0.689,0.702,6,0.0,0.159,-5.642,0.0261,99.031,213600,h
650,spotify:track:4MtkmGngLtWzv0Bz1rfMCz,0.228,0.678,0.709,0.48,2,3.59e-06,0.0825,-7.552,0.0537,109.948,183667,h
651,spotify:track:7soJgKhQTO8hLP2JPRkL5O,0.403,0.47,0.667,0.613,1,0.0,0.115,-5.353,0.0344,91.024,194453,h
652,spotify:track:1sfTdlWfcFdI7NfmcfZPii,0.324,0.452,0.73,0.68,4,3.79e-06,0.121,-4.886,0.0344,109.576,221560,h
653,spotify:track:58mFu3oIpBa0HLNeJIxsw3,0.031,0.804,0.64,0.81,4,2.22e-06,0.0492,-10.19,0.033,122.868,247293,h
654,spotify:track:3bH4HzoZZFq8UpZmI2AMgV,0.325,0.853,0.828,0.689,7,0.0384,0.0808,-7.878,0.0326,123.931,216015,h
655,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.0151,0.434,0.637,0.843,5,0.0,0.0876,-5.413,0.0432,109.012,220733,h
656,spotify:track:3kIx2WtCysJvkRmVG6D61t,0.0701,0.567,0.815,0.688,3,0.0,0.412,-3.108,0.0368,116.037,204288,h
657,spotify:track:31H6au3jhblhr6MMJiXnCq,0.011,0.552,0.712,0.549,5,0.0,0.118,-9.484,0.0254,109.882,251067,h
658,spotify:track:6XcfKZvJio9Z0fQy11GnNX,0.00175,0.51,0.666,0.728,7,4.26e-06,0.0429,-5.808,0.0419,122.996,204878,h
659,spotify:track:4JehYebiI9JE8sR8MisGVb,0.272,0.472,0.508,0.72,11,0.0,0.0563,-5.908,0.0628,79.983,261640,h
660,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,0.00101,0.232,0.356,0.924,1,0.0,0.0953,-3.74,0.0808,148.017,222587,h
661,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.581,0.931,0.825,0.652,1,0.0,0.0931,-3.183,0.0802,95.977,233713,h
662,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,0.0206,0.417,0.457,0.757,1,0.0,0.146,-5.177,0.032,102.961,266600,h
663,spotify:track:1OFKUn2VLafrHj7ybnap0Q,0.107,0.513,0.49,0.873,6,5.19e-06,0.118,-5.861,0.0355,103.272,229587,h
664,spotify:track:6l9HDwqU46DHCuNyvbmFdP,0.748,0.604,0.582,0.371,0,9.19e-05,0.122,-8.519,0.0525,200.085,225106,h
665,spotify:track:6ToFxXRBtl5TJFEyIoYK3f,0.144,0.646,0.578,0.6,8,0.0,0.426,-5.7,0.0455,76.999,277307,h
666,spotify:track:1ydOxBgLmEMfWffu6t4H5x,0.366,0.747,0.827,0.613,8,1.25e-05,0.093,-5.34,0.0621,137.96,177973,h
667,spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,0.122,0.78,0.739,0.576,1,0.00206,0.0482,-12.024,0.0472,108.81,260427,h
668,spotify:track:3sJHkcxojoJD2Ytbo1yLLF,0.0852,0.48,0.649,0.762,11,0.00383,0.118,-5.153,0.0447,107.034,213693,h
669,spotify:track:1mKXFLRA179hdOWQBwUk9e,0.346,0.441,0.778,0.547,2,0.000302,0.132,-7.273,0.0489,95.002,242733,h
670,spotify:track:1qtRjq4lKqilxJCQErodW8,0.376,0.457,0.685,0.395,0,1.95e-05,0.209,-9.925,0.0771,83.015,200065,h
671,spotify:track:6sxptembJVty4sNtcPMAVz,0.581,0.674,0.657,0.639,10,0.0,0.278,-7.527,0.0412,124.882,234493,h
672,spotify:track:1XS08WCbVDzodcKZ4KSqyr,0.434,0.939,0.753,0.874,0,1.7e-05,0.138,-8.626,0.0355,102.728,174640,h
673,spotify:track:5tdKaKLnC4SgtDZ6RlWeal,0.201,0.928,0.832,0.544,6,0.000139,0.632,-12.697,0.0442,119.49,275533,h
674,spotify:track:5eWOsyHHic4vJP3LjTVhqv,0.22,0.548,0.765,0.535,0,2.55e-05,0.104,-7.229,0.0265,105.019,183720,h
675,spotify:track:59eAcAyhYSLi5GKFrgHJzG,0.00556,0.555,0.915,0.498,11,0.000116,0.067,-10.435,0.102,95.852,194493,h
676,spotify:track:4qXt4ivkf2dPhHxAFF4PIJ,0.00752,0.289,0.794,0.495,4,1.43e-06,0.083,-4.082,0.0394,95.028,199680,h
677,spotify:track:3fH4KjXFYMmljxrcGrbPj9,0.168,0.678,0.66,0.816,2,0.0181,0.0608,-6.61,0.0299,111.346,263040,h
678,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,0.183,0.694,0.878,0.525,5,0.0,0.0714,-6.832,0.0578,112.022,158571,h
679,spotify:track:2374M0fQpWi3dLnB54qaLX,0.257,0.732,0.671,0.373,9,7.95e-05,0.0481,-18.064,0.0323,92.717,295893,h
680,spotify:track:6muOWhMh7Tf0UFUtMDBhUR,0.0254,0.283,0.503,0.808,11,0.00162,0.557,-5.051,0.045,107.975,197533,h
681,spotify:track:1yTTMcUhL7rtz08Dsgb7Qb,0.286,0.355,0.561,0.597,11,0.0,0.0979,-6.0,0.0405,76.826,197299,h
682,spotify:track:0UMcuaJ5G6CMz63F4H6qAe,0.579,0.97,0.499,0.748,8,0.00216,0.035,-11.255,0.0503,93.372,248947,h
683,spotify:track:3OltYYcLZUhvho5QoRbUNr,0.0484,0.771,0.555,0.926,7,7.67e-06,0.171,-3.613,0.0363,138.017,188387,h
684,spotify:track:3jjujdWJ72nww5eGnfs2E7,0.0237,0.569,0.676,0.771,8,7e-06,0.102,-3.675,0.0483,99.048,207133,h
685,spotify:track:2JHBMVs8E7bJJBLkXpKgHn,0.0103,0.436,0.481,0.766,1,0.0067,0.302,-5.208,0.0334,131.143,276720,h
686,spotify:track:1SKPmfSYaPsETbRHaiA18G,0.06,0.304,0.448,0.665,9,2.55e-05,0.0828,-4.203,0.026,172.004,237147,h
687,spotify:track:2g2GkH3vZHk4lWzBjgQ6nY,0.627,0.885,0.691,0.507,11,0.0,0.457,-10.23,0.0343,128.518,125440,h
688,spotify:track:1J2WmkS1Z18AuDWZCgIC5K,0.52,0.682,0.923,0.518,5,0.000142,0.104,-6.008,0.0492,93.023,226680,h
689,spotify:track:2tw76iTsjl2SwMZJCqDFHm,0.761,0.359,0.683,0.472,0,1.59e-06,0.0873,-9.08,0.0317,79.931,163107,h
690,spotify:track:59JtQ8mThUAnRGValaExhc,0.799,0.257,0.555,0.423,0,0.0,0.112,-6.232,0.044,137.044,202147,h
691,spotify:track:4lY95OMGb9WxP6IYut64ir,0.0104,0.221,0.527,0.804,10,0.0,0.105,-4.168,0.0358,107.486,277720,h
692,spotify:track:4SXU3lUZ1eb4JWWbkQw43Y,0.0398,0.88,0.686,0.632,9,2.2e-06,0.0686,-11.433,0.0353,118.965,192133,h
693,spotify:track:5gW5dSy3vXJxgzma4rQuzH,0.132,0.697,0.859,0.413,1,0.0,0.334,-7.399,0.182,115.035,194230,h
694,spotify:track:3Hn9rn1OmKT8HKELGBTztL,0.61,0.251,0.531,0.455,1,2.04e-05,0.119,-7.17,0.0316,133.971,229382,h
695,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.0417,0.754,0.801,0.795,1,0.000113,0.0717,-5.115,0.0504,79.028,163253,h
696,spotify:track:4dIPtEnmudhZPD8MsAtzSK,0.881,0.796,0.498,0.418,0,0.0,0.113,-6.294,0.0539,190.078,195347,h
697,spotify:track:46GjoMPynvrasSdmQ0GaYR,0.141,0.118,0.481,0.708,2,0.0,0.396,-4.004,0.0481,120.106,258209,h
698,spotify:track:0rzNMzZsubFcXSEh7dnem7,0.745,0.552,0.524,0.397,0,0.0,0.521,-11.936,0.405,80.744,221093,h
699,spotify:track:2ISrBfPX4YBkwiMgvdbV4V,0.748,0.264,0.325,0.342,7,6.63e-05,0.101,-8.86,0.0358,92.08,243200,h
700,spotify:track:41fecZEX4sPrRxnjZQ6DGU,0.625,0.411,0.589,0.609,10,0.000759,0.0688,-7.593,0.053,149.976,179387,h
701,spotify:track:4dTVgHZFPlaq9nPbLVVLSG,0.00174,0.52,0.588,0.751,0,6.57e-05,0.353,-7.588,0.0328,136.979,209280,h
702,spotify:track:4ofwffwvvnbSkrMSCKQDaC,0.286,0.754,0.672,0.735,5,0.0,0.242,-4.733,0.0457,115.741,201287,h
703,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,0.154,0.673,0.61,0.893,9,4.41e-05,0.021,-3.681,0.0921,104.031,296520,h
704,spotify:track:6lUY6MoqGgPnA27PHYxem5,0.000441,0.682,0.674,0.882,3,6.47e-05,0.068,-2.771,0.0477,123.016,205733,h
705,spotify:track:4agp6oHofabdUedr0B1krj,0.394,0.677,0.413,0.829,4,0.0,0.108,-11.111,0.529,191.477,265533,h
706,spotify:track:4NJpJ17Dgm5r4OYExFbxLk,0.141,0.221,0.632,0.647,8,0.104,0.0908,-8.587,0.0294,105.945,193982,h
707,spotify:track:6ihL9TjfRjadfEePzXXyVF,0.0159,0.552,0.718,0.691,4,0.0,0.0627,-6.44,0.0387,100.008,213107,h
708,spotify:track:38LC7jHjifqs5EnYUv4BgG,0.333,0.575,0.547,0.555,11,0.000313,0.105,-7.316,0.163,95.102,206373,h
709,spotify:track:3rpeUtH3p22qBhJRpKxrW6,0.123,0.512,0.659,0.949,6,0.0,0.133,-4.682,0.105,92.025,229360,h
710,spotify:track:4uqNn56KFQ7NtJ35xWZKvf,0.000285,0.828,0.491,0.831,6,7.88e-05,0.0761,-5.321,0.0349,193.968,181667,h
711,spotify:track:4kvZqGbNMLBiBrYin90kh6,0.0108,0.291,0.671,0.84,7,0.0108,0.448,-5.937,0.0337,95.014,211000,h
712,spotify:track:69Qa7czzqraPWZgxpQN405,0.762,0.65,0.617,0.81,10,0.0,0.134,-6.513,0.0798,97.389,165080,h
713,spotify:track:14sAMwqbuFDSlLKmVBD9MI,0.031,0.678,0.473,0.82,8,1.55e-05,0.0414,-5.702,0.0408,84.893,221413,h
714,spotify:track:5FPnjikbwlDMULCCCa6ZCJ,0.837,0.503,0.674,0.413,2,1.91e-05,0.098,-7.816,0.0274,124.895,237907,h
715,spotify:track:5BvP31Kxf5R5WIuwbcQDDT,0.0617,0.44,0.646,0.658,7,0.0,0.0692,-4.678,0.052,92.001,190867,h
716,spotify:track:34JhrCXAX7JXmc3gjVaspA,0.221,0.134,0.554,0.561,2,0.0,0.117,-6.683,0.243,80.125,208448,h
717,spotify:track:3phrxvrB2H46HVe802apMV,0.508,0.146,0.685,0.49,7,0.0,0.123,-6.907,0.0544,124.026,188493,h
718,spotify:track:3298yRJKPcCndQdNiTZKIo,0.589,0.527,0.538,0.127,11,0.00017,0.238,-16.057,0.0284,62.829,203573,h
719,spotify:track:0qAMjeQFyd1qD0LDiV8gWp,0.328,0.917,0.748,0.786,4,0.0,0.34,-7.788,0.0641,104.833,172373,h
720,spotify:track:7apizLyhMRutg3ccXvr2qv,0.336,0.473,0.633,0.559,6,0.0,0.262,-5.135,0.313,114.987,168640,h
721,spotify:track:1sxUaLi0G2vB7dl4ogtCxH,0.0814,0.967,0.728,0.94,4,0.000162,0.109,-5.034,0.0368,113.76,237240,h
722,spotify:track:1hCTxutVVYvggAQcUUUZAT,0.678,0.299,0.584,0.465,10,0.0,0.106,-4.88,0.0262,95.969,224586,h
723,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,0.0591,0.538,0.673,0.902,2,0.000262,0.0558,-2.392,0.0346,100.012,194240,h
724,spotify:track:1OhctVvuAU8kVCtzDWsCTj,0.289,0.547,0.551,0.516,10,0.00015,0.0853,-9.587,0.027,99.045,279813,h
725,spotify:track:38YgZVHPWOWsKrsCXz6JyP,0.241,0.617,0.672,0.623,9,0.0,0.0848,-5.699,0.0297,92.018,215173,h
726,spotify:track:6tYi93Nes84arkBcgesJbQ,0.408,0.739,0.82,0.692,3,0.0,0.0929,-6.164,0.11,105.131,175806,h
727,spotify:track:4T43c9I2dDyrrlds7qqS2N,0.771,0.619,0.474,0.558,1,0.0,0.839,-6.3,0.132,151.221,170200,h
