,uri,acousticness,valence,danceability,energy,key,instrumentalness,liveness,loudness,speechiness,tempo,duration,h/s
35759,spotify:track:1eptVxF0sjqV3XWm2Yutcc,0.00414,0.449,0.591,0.717,8,1.11e-05,0.051,-6.033,0.0662,147.968,227441,s
35760,spotify:track:5bvNpG6wiIEf1PA13TkTu2,0.00684,0.459,0.597,0.682,9,0.0,0.117,-5.393,0.0874,143.811,215565,s
35761,spotify:track:7nZBRPj89rgeZ5eBLp2J7P,0.0216,0.293,0.553,0.711,0,0.0,0.142,-4.275,0.0378,99.515,222213,s
35762,spotify:track:2e0PQjgRNMDKeaMH49tHnC,0.0339,0.809,0.676,0.935,1,0.0,0.359,-4.97,0.176,162.996,164523,s
35763,spotify:track:7mGjaKYVo3dDs5B5wO0jB3,0.000391,0.545,0.643,0.679,2,0.0,0.0565,-5.585,0.0343,113.166,181187,s
35764,spotify:track:71pc8Waeq1YtmcOKLEF3dK,0.0217,0.26,0.796,0.488,11,0.0,0.0737,-6.699,0.0894,96.032,254000,s
35765,spotify:track:0P6RjFd2HgG2AXJadQuGfE,0.0971,0.502,0.776,0.715,5,0.0131,0.247,-6.587,0.0505,99.951,231813,s
35766,spotify:track:7AFASza1mXqntmGtbxXprO,0.883,0.52,0.669,0.308,11,0.0,0.0984,-10.068,0.029,64.934,121887,s
35767,spotify:track:2QpFbRlnBo2TRhy5FyldSD,0.0658,0.118,0.8,0.665,8,7.22e-05,0.1,-7.015,0.212,116.023,218600,s
35768,spotify:track:6WKk8l8EXiwPBYlmSlhZWx,0.275,0.465,0.704,0.778,8,0.0,0.401,-6.722,0.156,109.963,331480,s
35769,spotify:track:1ISsiC4Fw6f96kZQegLGiJ,0.407,0.219,0.493,0.738,5,0.0,0.13,-6.921,0.262,176.071,198253,s
35770,spotify:track:52okn5MNA47tk87PeZJLEL,0.312,0.464,0.662,0.714,5,0.0,0.179,-5.68,0.121,147.997,212120,s
35771,spotify:track:3i5qVV8azKqGFK4Gzdt5YS,0.659,0.245,0.551,0.386,0,0.0,0.125,-10.22,0.132,116.409,199387,s
35772,spotify:track:07FkzikE6FuHIa8Ma7zJGc,0.161,0.179,0.513,0.661,5,0.0,0.246,-6.419,0.24,94.791,209213,s
35773,spotify:track:1CDPxTsKRhI0wWel01w4Vy,0.489,0.139,0.736,0.727,0,0.0,0.16,-5.157,0.124,97.004,218200,s
35774,spotify:track:0aQA9DP54h37OevE7hRc2a,0.24,0.405,0.653,0.796,7,0.0,0.108,-4.05,0.245,160.026,252712,s
35775,spotify:track:1SDtZ69uALD5zW8k9S8hTf,0.661,0.537,0.481,0.852,11,0.0,0.365,-4.109,0.441,84.799,302120,s
35776,spotify:track:6MxMqCgqmekcr0VwSU7AVH,0.138,0.198,0.677,0.688,0,0.0,0.114,-4.058,0.0633,98.049,240429,s
35777,spotify:track:5PdEiev2BkKiZtZFcNKjfM,0.234,0.361,0.533,0.84,9,0.0,0.114,-5.283,0.167,116.882,260253,s
35778,spotify:track:3ebfDw8WEbf0DxGh47R2lo,0.345,0.0979,0.719,0.768,11,0.0,0.104,-5.658,0.19,137.887,269185,s
35779,spotify:track:2oe6dDthgthqUkfL3czpEd,0.883,0.164,0.61,0.258,0,0.0145,0.103,-12.758,0.0331,127.08,109986,s
35780,spotify:track:0JP9xo3adEtGSdUEISiszL,0.556,0.711,0.921,0.537,9,0.00404,0.102,-5.723,0.0804,128.009,135090,s
35781,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.258,0.473,0.74,0.613,8,0.00372,0.123,-4.88,0.145,75.023,166606,s
35782,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,0.779,0.271,0.699,0.304,1,0.000993,0.137,-11.192,0.0993,119.705,160184,s
35783,spotify:track:01TnVDiet1DFTsyWKUKovl,0.1,0.196,0.414,0.416,11,0.179,0.131,-8.024,0.0251,159.91,186268,s
35784,spotify:track:16x9bQHw8TBNaGDyULvwad,0.976,0.334,0.356,0.143,9,1.89e-05,0.111,-15.148,0.0388,75.522,99658,s
35785,spotify:track:7m9OqQk4RVRkw9JJdeAw96,0.469,0.437,0.872,0.391,0,4.13e-06,0.297,-9.144,0.242,134.021,119133,s
35786,spotify:track:2H3wWrnO758y0fPH7Ilerg,0.585,0.527,0.769,0.156,11,0.015,0.102,-10.7,0.035,105.95,144733,s
35787,spotify:track:3GVkPk8mqxz0itaAriG1L7,0.847,0.689,0.734,0.57,7,2.14e-05,0.112,-7.066,0.133,129.953,95467,s
35788,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,0.782,0.18,0.746,0.251,11,0.00203,0.106,-16.169,0.259,139.999,120027,s
35789,spotify:track:7AQim7LbvFVZJE3O8TYgf2,0.0172,0.329,0.797,0.533,0,0.000152,0.103,-9.74,0.0412,131.036,146520,s
35790,spotify:track:2yZax79pOrYuyIFVW2cZY2,0.768,0.383,0.735,0.197,3,0.000276,0.296,-13.378,0.537,147.899,129720,s
35791,spotify:track:3kBD2xHIqKWXjLAGidDTSz,0.0498,0.112,0.602,0.762,2,0.00819,0.121,-6.149,0.0347,92.02,159987,s
35792,spotify:track:0S0vWvyZ6Rc79TXkWxT9QA,0.0262,0.145,0.534,0.583,2,0.0,0.421,-8.672,0.0288,105.997,231547,s
35793,spotify:track:7Hr2XoaGpIMKbNXCZDZ3le,0.0157,0.181,0.368,0.796,1,0.0,0.0694,-4.923,0.0823,170.033,214427,s
35794,spotify:track:3F42FHouOY59SnSsyD2TAX,0.0434,0.131,0.265,0.827,7,0.0,0.117,-4.661,0.104,82.032,224053,s
35795,spotify:track:1tlrTC3x7viJ1U30oOFGdF,0.00835,0.196,0.521,0.766,3,0.0,0.155,-4.693,0.0409,74.987,154815,s
35796,spotify:track:4DbnKBddcHUHbYpidc36AT,0.0348,0.882,0.646,0.64,3,0.0,0.108,-6.522,0.0424,134.03,216041,s
35797,spotify:track:30bqVoKjX479ab90a8Pafp,0.0967,0.323,0.585,0.471,4,0.0184,0.115,-9.934,0.0616,93.099,142000,s
35798,spotify:track:3F18I7LhWKxlf1PytSoTBH,0.0985,0.0729,0.677,0.435,7,0.721,0.111,-11.024,0.033,95.991,262933,s
35799,spotify:track:4EWCNWgDS8707fNSZ1oaA5,0.0515,0.654,0.79,0.647,10,0.0,0.248,-5.983,0.136,87.999,211000,s
35800,spotify:track:1kxeWHF9PrCVZHvVskv8lg,0.0542,0.112,0.76,0.524,1,0.5,0.112,-7.67,0.0323,119.603,270307,s
35801,spotify:track:1nNPoG2hygEvrFGlHdhvJ9,0.0288,0.167,0.749,0.436,9,0.201,0.114,-11.99,0.0393,106.171,238773,s
35802,spotify:track:2RRFTLIglxHgAYQzsSLI4Y,0.171,0.562,0.761,0.516,0,3.21e-06,0.265,-10.229,0.044,133.999,164333,s
35803,spotify:track:4VXIryQMWpIdGgYR4TrjT1,0.0769,0.203,0.671,0.529,0,0.000335,0.0856,-7.226,0.307,161.989,165820,s
35804,spotify:track:285pBltuF7vW8TeWk8hdRR,0.349,0.218,0.511,0.566,6,0.0,0.34,-7.23,0.2,83.903,239836,s
35805,spotify:track:3oDkdAySo1VQQG0ptV7uwa,0.0414,0.237,0.665,0.651,1,0.0,0.0896,-5.515,0.156,163.935,175755,s
35806,spotify:track:0WZFN4E8HrmGUU0EMyKQ8c,0.0963,0.2,0.631,0.709,2,0.0,0.376,-4.666,0.0505,84.504,176443,s
35807,spotify:track:1wa6QQsdSE3X2GbRljGpFk,0.373,0.337,0.715,0.574,7,0.0,0.174,-6.236,0.0817,157.0,183703,s
35808,spotify:track:49QVOdWgGagzLrThkIqtK6,0.032,0.177,0.642,0.562,11,0.0,0.168,-4.869,0.0812,158.001,170539,s
35809,spotify:track:24BNgrtp6Fag4M5BQPEgsV,0.0568,0.293,0.373,0.717,1,0.0,0.114,-5.833,0.083,109.977,162981,s
35810,spotify:track:41MCdlvXOl62B7Kv86Bb1v,0.0758,0.449,0.745,0.561,0,0.0,0.133,-4.869,0.0807,77.557,248431,s
35811,spotify:track:4mUIe9gfsdtsVP2zFIl74x,0.126,0.443,0.674,0.726,11,1.56e-06,0.115,-3.813,0.141,160.067,144090,s
35812,spotify:track:2Jh3UqxnHJMyzMzku4uOtE,0.234,0.563,0.712,0.515,10,0.0,0.205,-6.004,0.0857,160.0,201920,s
35813,spotify:track:6LkawpJyy0TZJ6Z41gMVyy,0.125,0.289,0.427,0.724,0,0.0,0.749,-4.751,0.0844,140.029,325810,s
35814,spotify:track:3wwo0bJvDSorOpNfzEkfXx,0.172,0.383,0.635,0.537,7,0.0,0.418,-7.895,0.0832,125.028,215381,s
35815,spotify:track:2OKo7g3KfmCt3kyLvUAL0g,0.596,0.39,0.789,0.786,2,0.0,0.0997,-4.788,0.297,119.957,248040,s
35816,spotify:track:2BSbCCbaSCzkOEZa6N5901,0.00966,0.439,0.709,0.662,8,0.0,0.108,-4.55,0.0766,150.046,218349,s
35817,spotify:track:4paAidoE8VAemwU4jgCc6l,0.171,0.206,0.713,0.62,0,1.16e-06,0.118,-4.513,0.0422,130.09,211785,s
35818,spotify:track:5BQrp63SHCVf4bzCzJePne,0.407,0.233,0.618,0.71,8,0.0,0.183,-6.066,0.331,112.014,249450,s
35819,spotify:track:5aFQU3VPCQ3YGfKBA4tLfj,0.568,0.361,0.627,0.572,5,1.52e-06,0.198,-7.738,0.0373,100.041,250173,s
35820,spotify:track:1LsUjhthUgUauR3WbaJ068,0.227,0.0553,0.548,0.594,1,0.0,0.059,-10.699,0.184,175.952,212387,s
35821,spotify:track:015jLlgBeSkl3CApWJhlv7,0.0146,0.171,0.866,0.51,10,0.0,0.107,-6.254,0.256,106.949,234640,s
35822,spotify:track:3UebVboi5nMHLgja4UrZaG,0.333,0.309,0.676,0.619,6,0.0,0.165,-6.89,0.0633,96.045,170507,s
35823,spotify:track:3FKmqPkNa8f1UIZuw3SSfV,0.52,0.585,0.768,0.446,7,0.000783,0.135,-7.659,0.0292,79.109,266307,s
35824,spotify:track:3DK6m7It6Pw857FcQftMds,0.219,0.111,0.374,0.568,1,0.00219,0.513,-3.825,0.109,84.733,547733,s
35825,spotify:track:6j8gTlbhj9KJSeypNcNAS9,0.0287,0.467,0.644,0.487,6,0.0166,0.206,-9.654,0.034,125.528,189907,s
35826,spotify:track:5e5MKPtJuFb8NaeSEyV5gD,0.542,0.347,0.603,0.401,0,0.225,0.103,-10.155,0.0306,172.633,377600,s
35827,spotify:track:4cBlIM5AjnQ74f52Dv7T5K,0.438,0.532,0.784,0.753,6,0.0,0.167,-4.099,0.213,116.959,234074,s
35828,spotify:track:5lehoWkVPujeOAwb8BO0uK,0.208,0.299,0.868,0.654,9,0.0,0.187,-4.832,0.0766,138.02,225440,s
35829,spotify:track:5zuoz1NBnpoHK6g5sbEH8F,0.0626,0.156,0.676,0.432,7,0.0,0.103,-8.035,0.0339,124.597,258120,s
35830,spotify:track:4tGzyc35jXEYSVNaqNEKnS,0.123,0.146,0.749,0.649,8,0.0,0.371,-8.623,0.053,120.068,238054,s
35831,spotify:track:2WiNuGZ8zSMYxBRI2QmEb1,0.0438,0.122,0.75,0.81,4,0.0,0.0794,-9.464,0.0882,119.998,180000,s
35832,spotify:track:3pYcGuasNwouukvgQcgo9a,0.332,0.361,0.84,0.493,11,0.00105,0.121,-5.9,0.0475,96.998,257360,s
35833,spotify:track:1Uw4R7ArygXrpiMrs8HJ2O,0.239,0.29,0.6,0.588,8,0.0,0.0713,-7.429,0.473,109.988,349785,s
35834,spotify:track:34kRg5EbCB3r20QXZbnGeY,0.342,0.153,0.656,0.417,5,0.0,0.211,-7.158,0.0853,125.287,236120,s
35835,spotify:track:4GXH9A6fzuE0MNtqtzjhLg,0.0724,0.382,0.673,0.766,11,0.0,0.0563,-5.018,0.349,148.113,320893,s
35836,spotify:track:05pdoheuKPSotkjMgIVX6I,0.858,0.388,0.331,0.622,5,0.0,0.104,-7.291,0.092,64.468,228093,s
35837,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,0.0175,0.273,0.669,0.574,4,0.00294,0.146,-6.442,0.0286,120.013,196400,s
35838,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,0.0145,0.615,0.546,0.822,7,0.0,0.742,-4.483,0.151,150.06,177600,s
35839,spotify:track:1Z8gpnzgTFQKAwmV43iLBB,0.0242,0.57,0.642,0.538,8,0.0,0.273,-7.206,0.0696,143.921,150160,s
35840,spotify:track:6akBF8JWM8lrpqejdwIfYI,0.0663,0.121,0.607,0.45,0,1.12e-05,0.107,-8.507,0.0338,105.992,244907,s
35841,spotify:track:3Q241k92c1I5sqKbdw6Ujb,0.0121,0.482,0.675,0.574,6,1.11e-05,0.108,-8.066,0.0559,135.037,155693,s
35842,spotify:track:6plT7nFGiXKSBP9HFSI4ef,0.0216,0.193,0.51,0.503,10,0.002,0.108,-8.756,0.242,153.582,243773,s
35843,spotify:track:4th5Ot5mSRXWgV9gyf2rpn,0.271,0.25,0.49,0.726,0,0.0,0.17,-6.793,0.26,171.945,251177,s
35844,spotify:track:1A43TfohQt3H6K5zg28ExD,0.867,0.753,0.793,0.441,2,0.0,0.111,-10.297,0.579,74.746,89652,s
35845,spotify:track:6G0FACzGN80Dj2v4ass5rq,0.162,0.355,0.677,0.714,11,0.0,0.0717,-5.637,0.0287,94.956,136568,s
35846,spotify:track:5CRXf83hn7NVeWEs7rm63m,0.0131,0.163,0.63,0.63,9,0.0,0.142,-6.211,0.0395,80.512,131213,s
35847,spotify:track:6rxpwJPIbY7soTdU8FOmmo,0.383,0.472,0.722,0.642,1,0.0,0.14,-10.02,0.289,117.037,203114,s
35848,spotify:track:3gzvOfEsblYOVK3xDXodCP,0.129,0.403,0.795,0.557,1,0.0,0.113,-6.653,0.0426,119.942,194000,s
35849,spotify:track:2E3iBt2YI8AjaN11CH9xly,0.0616,0.306,0.682,0.572,3,0.0,0.147,-8.264,0.0946,79.951,204000,s
35850,spotify:track:6CYKQJ8czkw9UmYs3g1IRp,0.0109,0.222,0.744,0.837,6,0.0,0.136,-5.91,0.0727,100.037,206667,s
35851,spotify:track:5YAP8zpqj1eIX88makBjDe,0.166,0.532,0.613,0.6,8,0.0,0.117,-7.097,0.154,147.059,223543,s
35852,spotify:track:7dI3HTnuicC2aKkXigoFS2,0.325,0.525,0.793,0.312,3,0.00324,0.111,-12.01,0.0602,84.97,180707,s
35853,spotify:track:3AaHVL2PTTN8AAbA48WMo8,0.539,0.153,0.802,0.566,11,4.09e-06,0.134,-9.816,0.145,140.099,222979,s
35854,spotify:track:6QNFQJKlZUKr0xlGZ74CZJ,0.0102,0.445,0.638,0.624,10,0.0,0.0944,-5.37,0.0798,159.937,228720,s
35855,spotify:track:5XAPpyIoYF3QXP34Hv8Pvx,0.324,0.19,0.753,0.679,5,4.21e-05,0.423,-7.092,0.0349,105.977,145078,s
35856,spotify:track:6kls8cSlUyHW2BUOkDJIZE,0.108,0.759,0.657,0.768,8,0.0,0.144,-4.628,0.0507,75.025,186223,s
35857,spotify:track:1Knctxx9vGZxpZfF66BIEa,0.115,0.381,0.594,0.798,4,0.0,0.143,-5.244,0.0844,142.049,191840,s
35858,spotify:track:17UwOJOXHbggzJfAreIgII,0.0652,0.61,0.781,0.518,9,0.000656,0.0522,-4.657,0.0297,99.984,136614,s
35859,spotify:track:7pdF27mSDuPWhppnHAmWHa,0.653,0.369,0.735,0.525,6,0.918,0.101,-2.939,0.0441,160.147,157777,s
35860,spotify:track:75e5IAhy49eoYHncQNVsh8,0.0757,0.227,0.709,0.713,7,0.0,0.139,-5.464,0.0936,139.966,180576,s
35861,spotify:track:5xbrhx2tMMcN68IT3cJbhS,0.737,0.0973,0.57,0.285,9,0.0133,0.108,-14.125,0.0381,83.485,99707,s
35862,spotify:track:4BBwTC4qpcMrU6d438Up1x,0.317,0.327,0.692,0.729,0,0.0,0.293,-8.261,0.418,129.896,260769,s
35863,spotify:track:6y6jbcPG4Yn3Du4moXaenr,0.611,0.315,0.63,0.5,1,4.04e-05,0.114,-8.755,0.0611,144.871,245172,s
35864,spotify:track:1ZemPoaj7LBj1RAQrb89EC,0.145,0.274,0.652,0.591,11,5.65e-06,0.164,-7.274,0.0418,121.873,261800,s
35865,spotify:track:5L0X8T8HNaUAIYw1oofg1M,0.0156,0.34,0.574,0.788,10,0.0,0.37,-6.778,0.0638,83.94,205803,s
35866,spotify:track:7m9OqQk4RVRkw9JJdeAw96,0.469,0.437,0.872,0.391,0,4.13e-06,0.297,-9.144,0.242,134.021,119133,s
35867,spotify:track:7AFASza1mXqntmGtbxXprO,0.883,0.52,0.669,0.308,11,0.0,0.0984,-10.068,0.029,64.934,121887,s
35868,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,0.946,0.361,0.736,0.308,4,0.0,0.186,-7.83,0.0677,111.202,220492,s
35869,spotify:track:7qEHsqek33rTcFNT9PFqLf,0.751,0.446,0.501,0.405,1,0.0,0.105,-5.679,0.0319,109.891,182161,s
35870,spotify:track:5qrSlOut2rNAWv3ubArkNy,0.705,0.493,0.551,0.537,11,0.0,0.0802,-7.595,0.034,126.421,196493,s
35871,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,0.779,0.271,0.699,0.304,1,0.000993,0.137,-11.192,0.0993,119.705,160184,s
35872,spotify:track:3GVkPk8mqxz0itaAriG1L7,0.847,0.689,0.734,0.57,7,2.14e-05,0.112,-7.066,0.133,129.953,95467,s
35873,spotify:track:6y6jbcPG4Yn3Du4moXaenr,0.611,0.315,0.63,0.5,1,4.04e-05,0.114,-8.755,0.0611,144.871,245172,s
35874,spotify:track:285pBltuF7vW8TeWk8hdRR,0.349,0.218,0.511,0.566,6,0.0,0.34,-7.23,0.2,83.903,239836,s
35875,spotify:track:2rRJrJEo19S2J82BDsQ3F7,0.123,0.236,0.784,0.43,10,0.0,0.0887,-8.756,0.0364,127.087,159382,s
35876,spotify:track:1Knctxx9vGZxpZfF66BIEa,0.115,0.381,0.594,0.798,4,0.0,0.143,-5.244,0.0844,142.049,191840,s
35877,spotify:track:56TOfxnRzSRbFRw8J6C4IT,0.217,0.15,0.372,0.656,1,0.0,0.418,-6.086,0.0776,140.171,181728,s
35878,spotify:track:7eJMfftS33KTjuF7lTsMCx,0.731,0.348,0.726,0.431,8,0.0,0.696,-8.765,0.135,144.026,173333,s
35879,spotify:track:2CHuu85IjdomB4wPkDwoZp,0.00716,0.315,0.728,0.573,6,0.0,0.164,-8.388,0.0347,139.947,151308,s
35880,spotify:track:0AICBlLzFCTpUqmAbtzB2z,0.000404,0.26,0.659,0.614,9,0.0,0.123,-7.32,0.0541,119.405,143969,s
35881,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.00264,0.401,0.732,0.75,11,0.0,0.109,-6.366,0.231,155.096,182707,s
35882,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,0.145,0.74,0.759,0.73,0,3.06e-06,0.11,-7.985,0.0516,115.007,268434,s
35883,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.331,0.341,0.68,0.578,10,0.0,0.135,-5.804,0.04,145.038,231267,s
35884,spotify:track:58wyJLv6yH1La9NIZPl3ne,0.894,0.124,0.522,0.128,4,0.026,0.0941,-18.717,0.0357,109.986,187932,s
35885,spotify:track:54cX3o4KeFsEbWuo5dT5zF,0.72,0.0895,0.498,0.235,1,0.0,0.144,-16.541,0.188,118.916,179073,s
35886,spotify:track:2ZRo7axmMPeSVUvDbGkJah,0.661,0.225,0.592,0.457,9,0.000331,0.146,-6.081,0.0603,146.04,110886,s
35887,spotify:track:7AQim7LbvFVZJE3O8TYgf2,0.0172,0.329,0.797,0.533,0,0.000152,0.103,-9.74,0.0412,131.036,146520,s
35888,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.569,0.357,0.62,0.574,5,0.0,0.19,-7.788,0.0479,100.023,250173,s
35889,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.258,0.473,0.74,0.613,8,0.00372,0.123,-4.88,0.145,75.023,166606,s
35890,spotify:track:0S0vWvyZ6Rc79TXkWxT9QA,0.0262,0.145,0.534,0.583,2,0.0,0.421,-8.672,0.0288,105.997,231547,s
35891,spotify:track:2yZax79pOrYuyIFVW2cZY2,0.768,0.383,0.735,0.197,3,0.000276,0.296,-13.378,0.537,147.899,129720,s
35892,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,0.0175,0.273,0.669,0.574,4,0.00294,0.146,-6.442,0.0286,120.013,196400,s
35893,spotify:track:1nMYtxDrONcoGnKRvxTwPv,0.279,0.36,0.718,0.805,7,0.0,0.527,-5.257,0.325,132.995,211128,s
35894,spotify:track:7eCiNq2CqqkRZKF3vd5nGz,0.142,0.389,0.687,0.525,5,4.31e-05,0.117,-8.468,0.0738,77.02,181168,s
35895,spotify:track:40KuvsFD0zpUFuCcmt5Xm0,0.513,0.702,0.835,0.462,7,0.0,0.0875,-6.227,0.155,78.99,121672,s
35896,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.104,0.642,0.896,0.586,10,0.0,0.79,-6.687,0.0559,116.971,196653,s
35897,spotify:track:07KXEDMj78x68D884wgVEm,0.269,0.511,0.831,0.499,11,0.0,0.3,-8.442,0.114,97.956,220487,s
35898,spotify:track:0MHPgpKYfTVml3qEXspnLQ,0.196,0.383,0.88,0.61,9,0.0,0.105,-5.257,0.402,135.993,170000,s
35899,spotify:track:22An65gG31JLf9n18qjdhZ,0.0643,0.374,0.78,0.492,5,0.0313,0.174,-3.4,0.0671,143.983,94246,s
35900,spotify:track:5cXtT63OTadsjqfRkm5Dwd,0.184,0.403,0.93,0.65,0,4.92e-05,0.198,-6.896,0.259,98.023,199296,s
35901,spotify:track:23nUNPrRMTUJNAHtPrL0Vp,0.252,0.683,0.904,0.861,4,0.0,0.0644,-5.132,0.249,103.978,189864,s
35902,spotify:track:01TnVDiet1DFTsyWKUKovl,0.1,0.196,0.414,0.416,11,0.179,0.131,-8.024,0.0251,159.91,186268,s
35903,spotify:track:4VXIryQMWpIdGgYR4TrjT1,0.0769,0.203,0.671,0.529,0,0.000335,0.0856,-7.226,0.307,161.989,165820,s
35904,spotify:track:2H3wWrnO758y0fPH7Ilerg,0.585,0.527,0.769,0.156,11,0.015,0.102,-10.7,0.035,105.95,144733,s
35905,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,0.328,0.578,0.685,0.692,2,0.0,0.153,-5.122,0.0457,159.966,240051,s
35906,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,0.782,0.18,0.746,0.251,11,0.00203,0.106,-16.169,0.259,139.999,120027,s
35907,spotify:track:16x9bQHw8TBNaGDyULvwad,0.976,0.334,0.356,0.143,9,1.89e-05,0.111,-15.148,0.0388,75.522,99658,s
35908,spotify:track:4Gh9JSLAUWXGEuO6IdbEvM,0.477,0.396,0.713,0.492,1,0.0,0.104,-7.624,0.0784,82.519,156265,s
35909,spotify:track:4mHgYpuGHu99Mw69E83CP2,0.68,0.343,0.767,0.538,0,0.0,0.192,-6.044,0.052,81.031,121680,s
35910,spotify:track:5kqIPrATaCc2LqxVWzQGbk,0.287,0.34,0.765,0.473,10,0.0,0.391,-5.829,0.0514,119.992,237300,s
35911,spotify:track:2oe6dDthgthqUkfL3czpEd,0.883,0.164,0.61,0.258,0,0.0145,0.103,-12.758,0.0331,127.08,109986,s
35912,spotify:track:05bnEv2dpFzmGVLGdjD9UP,0.859,0.28,0.57,0.0279,1,0.0892,0.254,-22.282,0.0588,84.902,163840,s
35913,spotify:track:1AjJhhtf6JR3wanmu48lAM,0.298,0.604,0.612,0.722,5,0.0,0.0903,-7.498,0.0401,146.995,189702,s
35914,spotify:track:49QVOdWgGagzLrThkIqtK6,0.032,0.177,0.642,0.562,11,0.0,0.168,-4.869,0.0812,158.001,170539,s
35915,spotify:track:3Y6L3oiUydJIGsmk5zHlDO,0.38,0.0775,0.789,0.652,4,1.57e-06,0.091,-9.734,0.219,139.981,231857,s
35916,spotify:track:52okn5MNA47tk87PeZJLEL,0.312,0.464,0.662,0.714,5,0.0,0.179,-5.68,0.121,147.997,212120,s
35917,spotify:track:1iSqfoUFnQwV0QW1EfUit8,0.334,0.235,0.735,0.369,9,0.0,0.126,-9.682,0.0688,140.004,222997,s
35918,spotify:track:10Igtw8bSDyyFs7KIsKngZ,0.147,0.755,0.755,0.599,8,0.0,0.109,-5.042,0.224,133.123,216632,s
35919,spotify:track:1Ysc1uDZtf430TGavoS1j4,0.433,0.538,0.685,0.621,11,0.0,0.607,-8.442,0.361,128.906,353960,s
35920,spotify:track:0egGmGkZ8maYdEYo4RrVsZ,0.0144,0.436,0.8,0.656,5,0.0,0.354,-5.874,0.114,119.921,285894,s
35921,spotify:track:6AoYWCzsDls6c61Zp5qTuU,0.114,0.364,0.858,0.697,2,0.0,0.224,-5.361,0.23,98.012,290836,s
35922,spotify:track:1KVczjazCcCCgM3gXXUl47,0.168,0.525,0.612,0.601,8,0.0,0.117,-7.089,0.164,147.018,223543,s
35923,spotify:track:6iqJu7oROpFRRBlPEK8oId,0.0234,0.46,0.432,0.558,11,0.000358,0.0924,-6.843,0.286,58.748,212093,s
35924,spotify:track:39LJCSHy7nB1akjmhMQ7Y7,0.525,0.61,0.789,0.509,6,7.55e-06,0.0936,-8.629,0.277,75.009,188042,s
35925,spotify:track:1GXuVOHHqIUKgfL9szuGTs,0.811,0.857,0.728,0.668,2,0.0,0.117,-8.386,0.143,82.967,185091,s
35926,spotify:track:6hbg57wH6SyIDnPzwLeeXc,0.147,0.58,0.906,0.763,0,0.0,0.107,-6.322,0.398,139.961,131209,s
35927,spotify:track:4AEzAEnbm9uRgbmTdeI63K,0.137,0.398,0.75,0.567,0,0.0,0.109,-6.4,0.48,151.895,151574,s
35928,spotify:track:0d2iYfpKoM0QCKvcLCkBao,0.555,0.319,0.56,0.68,6,0.0,0.116,-7.648,0.321,89.391,173800,s
35929,spotify:track:3yMLZIMdTDClElvxb2JXc2,0.0362,0.395,0.824,0.733,1,0.0,0.325,-5.474,0.0614,97.971,284387,s
35930,spotify:track:0fMWtRhzOoWoCo7dRHVEEa,0.00638,0.372,0.842,0.602,1,0.112,0.103,-7.103,0.0796,124.213,205760,s
35931,spotify:track:4AEzAEnbm9uRgbmTdeI63K,0.137,0.398,0.75,0.567,0,0.0,0.109,-6.4,0.48,151.895,151574,s
35932,spotify:track:7rvyVWja33WG9R97oeJAjx,0.234,0.584,0.74,0.488,1,0.0,0.241,-7.664,0.27,149.042,120133,s
35933,spotify:track:7floNISpH8VF4z4459Qo18,0.259,0.349,0.763,0.726,1,0.0,0.0976,-6.405,0.282,139.059,126346,s
35934,spotify:track:0kSU27bmHrQ97CfE14dQIB,0.201,0.916,0.713,0.528,6,0.0,0.126,-14.238,0.302,169.982,150047,s
35935,spotify:track:0kSU27bmHrQ97CfE14dQIB,0.201,0.916,0.713,0.528,6,0.0,0.126,-14.238,0.302,169.982,150047,s
35936,spotify:track:0fMWtRhzOoWoCo7dRHVEEa,0.00638,0.372,0.842,0.602,1,0.112,0.103,-7.103,0.0796,124.213,205760,s
35937,spotify:track:276yQKwbjGnF8nVdvaBnBG,0.0313,0.435,0.797,0.454,8,0.0,0.0849,-11.346,0.185,143.033,177173,s
35938,spotify:track:4tknhO5RmXIxnpoipMKBmG,0.133,0.48,0.475,0.815,8,0.0,0.11,-6.068,0.124,126.164,165947,s
35939,spotify:track:0y8UKPyJOluqIuacosTKEv,0.416,0.386,0.578,0.649,0,0.00253,0.0869,-5.649,0.0878,168.813,184947,s
35940,spotify:track:2AuU35arXZdYoscOIxHWSc,0.0968,0.456,0.836,0.494,9,0.0,0.078,-3.506,0.253,88.04,313947,s
